name,bus0,bus1,type,x,r,g,b,s_nom,s_nom_mod,s_nom_extendable,s_nom_min,s_nom_max,s_nom_set,s_max_pu,capital_cost,overnight_cost,discount_rate,fom_cost,active,build_year,lifetime,length,carrier,terrain_factor,num_parallel,v_ang_min,v_ang_max,sub_network,x_pu,r_pu,g_pu,b_pu,x_pu_eff,r_pu_eff,s_nom_opt
JhenaidahSouth_132kVtoChuadanga_132kV_Line1,JhenaidahSouth_132kV,Chuadanga_132kV,,8.31675,3.950388,0.0,0.00021372,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,39.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naogaon_132kVtoJoypurhat_132kV_Line1,Naogaon_132kV,Joypurhat_132kV,,9.8095,4.659432,0.0,0.00025208,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,46.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naogaon_132kVtoJoypurhat_132kV_Line2,Naogaon_132kV,Joypurhat_132kV,,9.8095,4.659432,0.0,0.00025208,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,46.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thakurgaon_132kVtoPanchagarh_132kV_Line1,Thakurgaon_132kV,Panchagarh_132kV,,9.59625,4.55814,0.0,0.0002466,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,45.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thakurgaon_132kVtoPanchagarh_132kV_Line2,Thakurgaon_132kV,Panchagarh_132kV,,9.59625,4.55814,0.0,0.0002466,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,45.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonargaon_132kVtoMeghnaghatRentalPP_132kV_Line1,Sonargaon_132kV,MeghnaghatRentalPP_132kV,,1.06625,0.50646,0.0,2.74e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,5.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonargaon_132kVtoMeghnaghatRentalPP_132kV_Line2,Sonargaon_132kV,MeghnaghatRentalPP_132kV,,1.06625,0.50646,0.0,2.74e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,5.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siddhirganj_132kVtoSiddhirganjDutchBanglaPP_132kV_Line1,Siddhirganj_132kV,SiddhirganjDutchBanglaPP_132kV,,0.4265,0.202584,0.0,1.096e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,2.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noapara_132kVtoNoaparaPP_132kV_Line1,Noapara_132kV,NoaparaPP_132kV,,0.4265,0.202584,0.0,1.096e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,2.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daudkandi_132kVtoDaudkandiPP_132kV_Line1,Daudkandi_132kV,DaudkandiPP_132kV,,0.21325,0.101292,0.0,5.48e-06,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,1.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gopalganj_132kVtoGopalganjPP_132kV_Line1,Gopalganj_132kV,GopalganjPP_132kV,,0.21325,0.101292,0.0,5.48e-06,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,1.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siddhirganj_132kVtoSiddhirganjDeshEnergyPP_132kV_Line1,Siddhirganj_132kV,SiddhirganjDeshEnergyPP_132kV,,0.63975,0.303876,0.0,1.644e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,3.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faridpur_132kVtoFaridpurPP_132kV_Line1,Faridpur_132kV,FaridpurPP_132kV,,0.21325,0.101292,0.0,5.48e-06,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,1.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baghabari_132kVtoSathia_132kV_Line1,Baghabari_132kV,Sathia_132kV,,2.34575,1.114212,0.0,6.028e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,11.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sathia_132kVtoBeraPP_132kV_Line1,Sathia_132kV,BeraPP_132kV,,1.06625,0.50646,0.0,2.74e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,5.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BeraPP_132kVtoIshwardi_132kV_Line1,BeraPP_132kV,Ishwardi_132kV,,14.28775,6.786564,0.0,0.00036716,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,67.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RajshahiNorth_132kVtoChapaiNawabganj_132kV_Line1,RajshahiNorth_132kV,ChapaiNawabganj_132kV,,9.59625,4.55814,0.0,0.0002466,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,45.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RajshahiNorth_132kVtoAmnura_132kV_Line1,RajshahiNorth_132kV,Amnura_132kV,,6.3975,3.03876,0.0,0.0001644,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,30.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amnura_132kVtoChapaiNawabganj_132kV_Line1,Amnura_132kV,ChapaiNawabganj_132kV,,2.77225,1.316796,0.0,7.124e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,13.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madanganj_132kVtoMunshiganj_132kV_Line1,Madanganj_132kV,Munshiganj_132kV,,0.853,0.405168,0.0,2.192e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,4.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madanganj_132kVtoMunshiganj_132kV_Line2,Madanganj_132kV,Munshiganj_132kV,,0.853,0.405168,0.0,2.192e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,4.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agargaon_132kVtoCantonment_132kV_Line1,Agargaon_132kV,Cantonment_132kV,,1.83456,0.5152,0.0,5.607e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,7.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agargaon_132kVtoCantonment_132kV_Line2,Agargaon_132kV,Cantonment_132kV,,1.83456,0.5152,0.0,5.607e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,7.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fenchuganj_132kVtoKulaura_132kV_Line1,Fenchuganj_132kV,Kulaura_132kV,,5.33125,2.5323,0.0,0.000137,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,25.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fenchuganj_132kVtoKulaura_132kV_Line2,Fenchuganj_132kV,Kulaura_132kV,,5.33125,2.5323,0.0,0.000137,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,25.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamalpur_132kVtoUnitedPP_132kV_Line1,Jamalpur_132kV,UnitedPP_132kV,,1.06625,0.50646,0.0,2.74e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,5.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamalpur_132kVtoUnitedPP_132kV_Line2,Jamalpur_132kV,UnitedPP_132kV,,1.06625,0.50646,0.0,2.74e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,5.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UnitedPP_132kVtoSherpur_132kV_Line1,UnitedPP_132kV,Sherpur_132kV,,3.19875,1.51938,0.0,8.22e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,15.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UnitedPP_132kVtoSherpur_132kV_Line2,UnitedPP_132kV,Sherpur_132kV,,3.19875,1.51938,0.0,8.22e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,15.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agargaon_132kVtoSatmasjid_132kV_Line1,Agargaon_132kV,Satmasjid_132kV,,2.22768,0.6256,0.0,6.8085e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,8.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agargaon_132kVtoSatmasjid_132kV_Line2,Agargaon_132kV,Satmasjid_132kV,,2.22768,0.6256,0.0,6.8085e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,8.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rampura_132kVtoMadartek_132kV_Line1,Rampura_132kV,Madartek_132kV,,1.17936,0.3312,0.0,3.6045e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,4.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rampura_132kVtoMadartek_132kV_Line2,Rampura_132kV,Madartek_132kV,,1.17936,0.3312,0.0,3.6045e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,4.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CumillaNorth_132kVtoCumillaSouth_132kV_Line2,CumillaNorth_132kV,CumillaSouth_132kV,,4.05175,1.924548,0.0,0.00010412,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,19.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CumillaNorth_132kVtoCumillaSouth_132kV_Line3,CumillaNorth_132kV,CumillaSouth_132kV,,4.05175,1.924548,0.0,0.00010412,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,19.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goalpara_132kVtoBagerhat_132kV_Line1,Goalpara_132kV,Bagerhat_132kV,,9.59625,4.55814,0.0,0.0002466,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,45.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goalpara_132kVtoLabancharaPP_132kV_Line1,Goalpara_132kV,LabancharaPP_132kV,,4.798125,2.27907,0.0,0.0001233,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,22.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LabancharaPP_132kVtotoBagerhat_132kV_Line1,LabancharaPP_132kV,Bagerhat_132kV,,4.798125,2.27907,0.0,0.0001233,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,22.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kabirpur_132kVtoKaliakoir_132kV_Line1,Kabirpur_132kV,Kaliakoir_132kV,,2.559,1.215504,0.0,6.576e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,12.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kabirpur_132kVtoKaliakoir_132kV_Line2,Kabirpur_132kV,Kaliakoir_132kV,,2.559,1.215504,0.0,6.576e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,12.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mirzapur_132kVtoTangail_132kV_Line1,Mirzapur_132kV,Tangail_132kV,,19.938875,9.470802,0.0,0.00051238,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,93.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mirzapur_132kVtoTangail_132kV_Line2,Mirzapur_132kV,Tangail_132kV,,19.938875,9.470802,0.0,0.00051238,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,93.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tangail_132kVtoGhatail_132kV_Line1,Tangail_132kV,Ghatail_132kV,,7.03725,3.342636,0.0,0.00018084,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,33.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tangail_132kVtoGhatail_132kV_Line2,Tangail_132kV,Ghatail_132kV,,7.03725,3.342636,0.0,0.00018084,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,33.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghatail_132kVtoMukhtagacha_132kV_Line1,Ghatail_132kV,Mukhtagacha_132kV,,8.9565,4.254264,0.0,0.00023016,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,42.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghatail_132kVtoMukhtagacha_132kV_Line2,Ghatail_132kV,Mukhtagacha_132kV,,8.9565,4.254264,0.0,0.00023016,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,42.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mukhtagacha_132kVtoRPCLPP_132kV_Line1,Mukhtagacha_132kV,RPCLPP_132kV,,2.559,1.215504,0.0,6.576e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,12.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mukhtagacha_132kVtoRPCLPP_132kV_Line2,Mukhtagacha_132kV,RPCLPP_132kV,,2.559,1.215504,0.0,6.576e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,12.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPCLPP_132kVtoMymensingh_132kV_Line1,RPCLPP_132kV,Mymensingh_132kV,,0.853,0.405168,0.0,2.192e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,4.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPCLPP_132kVtoMymensingh_132kV_Line2,RPCLPP_132kV,Mymensingh_132kV,,0.853,0.405168,0.0,2.192e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,4.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaliakoir_132kVtoDhamrai_132kV_Line1,Kaliakoir_132kV,Dhamrai_132kV,,4.798125,2.27907,0.0,0.0001233,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,22.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaliakoir_132kVoDhamrai_132kV_Line2,Kaliakoir_132kV,Dhamrai_132kV,,4.798125,2.27907,0.0,0.0001233,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,22.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rangamati_132kVtoKhagrachari_132kV_Line1,Rangamati_132kV,Khagrachari_132kV,,11.195625,5.31783,0.0,0.0002877,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,52.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rangamati_132kVtoKhagrachari_132kV_Line2,Rangamati_132kV,Khagrachari_132kV,,11.195625,5.31783,0.0,0.0002877,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,52.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chandraghona_132kVtoRangamati_132kV_Line1,Chandraghona_132kV,Rangamati_132kV,,5.864375,2.78553,0.0,0.0001507,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,27.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chandraghona_132kVtoRangamati_132kV_Line2,Chandraghona_132kV,Rangamati_132kV,,5.864375,2.78553,0.0,0.0001507,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,27.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chhatak_132kVtoSunamganj_132kV_Line1,Chhatak_132kV,Sunamganj_132kV,,6.824,3.241344,0.0,0.00017536,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,32.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chhatak_132kVtoSunamganj_132kV_Line2,Chhatak_132kV,Sunamganj_132kV,,6.824,3.241344,0.0,0.00017536,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,32.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beanibazar_132kVtoSylhetSouth_132kV_Line1,Beanibazar_132kV,SylhetSouth_132kV,,6.3975,3.03876,0.0,0.0001644,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,30.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beanibazar_132kVtoSylhetSouth_132kV_Line2,Beanibazar_132kV,SylhetSouth_132kV,,6.3975,3.03876,0.0,0.0001644,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,30.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mirpur_132kVtoUttara3P_132kV_Line1,Mirpur_132kV,Uttara3P_132kV,,1.06625,0.50646,0.0,2.74e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,5.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttara 3P_132kVtoTongi_132kV_Line1,Uttara 3P_132kV,Tongi_132kV,,0.4265,0.202584,0.0,1.096e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,2.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MatarbariTConnection_132kVtoMatarbari_132kV_Line1,MatarbariTConnection_132kV,Matarbari_132kV,,3.8385,1.823256,0.0,9.864e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,18.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Feni_132kVtoBaroirhat_132kV_Line1,Feni_132kV,Baroirhat_132kV,,6.077625,2.886822,0.0,0.00015618,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,28.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Feni_132kVtoPHP_132kV_Line1,Feni_132kV,PHP_132kV,,3.62525,1.721964,0.0,9.316e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,17.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHP_132kVtoBaroirhat_132kV_Line1,PHP_132kV,Baroirhat_132kV,,2.452375,1.164858,0.0,6.302e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,11.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brahmanbaria_132kVtoNarsingdi_132kV_Line1,Brahmanbaria_132kV,Narsingdi_132kV,,11.72875,5.57106,0.0,0.0003014,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,55.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brahmanbaria_132kVtoNarsingdi_132kV_Line2,Brahmanbaria_132kV,Narsingdi_132kV,,11.72875,5.57106,0.0,0.0003014,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,55.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saidpur_132kVtoJaldhaka_132kV_Line1,Saidpur_132kV,Jaldhaka_132kV,,6.3975,3.03876,0.0,0.0001644,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,30.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saidpur_132kVtoJaldhaka_132kV_Line2,Saidpur_132kV,Jaldhaka_132kV,,6.3975,3.03876,0.0,0.0001644,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,30.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rooppur_132kVtoIshwardi_132kV_Line1,Rooppur_132kV,Ishwardi_132kV,,1.49275,0.709044,0.0,3.836e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,7.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rooppur_132kVtoIshwardi_132kV_Line2,Rooppur_132kV,Ishwardi_132kV,,1.49275,0.709044,0.0,3.836e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,7.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymensingh_132kVtoBhaluka_132kV_Line1,Mymensingh_132kV,Bhaluka_132kV,,9.16975,4.355556,0.0,0.00023564,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,43.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymensingh_132kVtoBhaluka_132kV_Line2,Mymensingh_132kV,Bhaluka_132kV,,9.16975,4.355556,0.0,0.00023564,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,43.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MadhumatiPP_132kVtoGopalganj_132kV_Line1,MadhumatiPP_132kV,Gopalganj_132kV,,3.19875,1.51938,0.0,8.22e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,15.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jashore_132kVtoBenapole_132kV_Line1,Jashore_132kV,Benapole_132kV,,6.504125,3.089406,0.0,0.00016714,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,30.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jashore_132kVtoBenapole_132kV_Line2,Jashore_132kV,Benapole_132kV,,6.504125,3.089406,0.0,0.00016714,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,30.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madaripur_132kVtoShariatpur_132kV_Line1,Madaripur_132kV,Shariatpur_132kV,,4.6915,2.228424,0.0,0.00012056,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,22.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madaripur_132kVtoShariatpur_132kV_Line2,Madaripur_132kV,Shariatpur_132kV,,4.6915,2.228424,0.0,0.00012056,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,22.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rangpur_132kVtoKurigram_132kV_Line1,Rangpur_132kV,Kurigram_132kV,,8.74325,4.152972,0.0,0.00022468,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,41.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magura_132kVtoNarail_132kV_Line1,Magura_132kV,Narail_132kV,,8.423375,4.001034,0.0,0.00021646,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,39.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magura_132kVtoNarail_132kV_Line2,Magura_132kV,Narail_132kV,,8.423375,4.001034,0.0,0.00021646,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,39.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BoguraSouth_132kVtoSherpur(B)_132kV_Line1,BoguraSouth_132kV,Sherpur(B)_132kV,,5.118,2.431008,0.0,0.00013152,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,24.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BoguraSouth_132kVtoSherpur(B)_132kV_Line2,BoguraSouth_132kV,Sherpur(B)_132kV,,5.118,2.431008,0.0,0.00013152,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,24.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sherpur(B)_132kVtoSirajganj_132kV_Line1,Sherpur(B)_132kV,Sirajganj_132kV,,7.03725,3.342636,0.0,0.00018084,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,33.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sherpur(B)_132kVtoSirajganj_132kV_Line2,Sherpur(B)_132kV,Sirajganj_132kV,,7.03725,3.342636,0.0,0.00018084,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,33.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rampura_132kVtoAftabnagar_132kV_Line1,Rampura_132kV,Aftabnagar_132kV,,0.91728,0.2576,0.0,2.8035e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,3.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
