name,bus0,bus1,length,r,x,b,s_nom
GopalganjNorth_132kVtoGopalganj_132kV_Line1,GopalganjNorth_132kV,Gopalganj_132kV,35.0,3.54522,7.46375,0.0001918,162.785
GopalganjNorth_132kVtoGopalganj_132kV_Line2,GopalganjNorth_132kV,Gopalganj_132kV,35.0,3.54522,7.46375,0.0001918,162.785
GopalganjNorth_132kVtoFaridpur_132kV_Line1,GopalganjNorth_132kV,Faridpur_132kV,20.0,2.02584,4.265,0.0001096,162.785
GopalganjNorth_132kVtoFaridpur_132kV_Line2,GopalganjNorth_132kV,Faridpur_132kV,20.0,2.02584,4.265,0.0001096,162.785
Faridpur_132kVtoRajbari_132kV_Line1,Faridpur_132kV,Rajbari_132kV,55.0,5.57106,11.72875,0.0003014,162.785
Faridpur_132kVtoRajbari_132kV_Line2,Faridpur_132kV,Rajbari_132kV,55.0,5.57106,11.72875,0.0003014,162.785
Rajbari_132kVtoBheramara_132kV_Line1,Rajbari_132kV,Bheramara_132kV,98.0,9.926616,20.8985,0.00053704,162.785
Rajbari_132kVtoBheramara_132kV_Line2,Rajbari_132kV,Bheramara_132kV,98.0,9.926616,20.8985,0.00053704,162.785
KhulnaCentral_132kVtoKhulnaSouth_132kV_Line1,KhulnaCentral_132kV,KhulnaSouth_132kV,9.0,0.30785,1.28835,0.0001035,412.907
KhulnaCentral_132kVtoKhulnaSouth_132kV_Line2,KhulnaCentral_132kV,KhulnaSouth_132kV,9.0,0.30785,1.28835,0.0001035,412.907
KhulnaSouth_132kVtoSatkhira_132kV_Line1,KhulnaSouth_132kV,Satkhira_132kV,47.0,4.760724,10.02275,0.00025756,162.785
KhulnaSouth_132kVtoSatkhira_132kV_Line2,KhulnaSouth_132kV,Satkhira_132kV,47.0,4.760724,10.02275,0.00025756,162.785
Rajshahi_132kVtoNatore_132kV_Line2,Rajshahi_132kV,Natore_132kV,40.0,4.05168,8.53,0.0002192,162.785
Rampura_132kVtoGulshan_132kV_Line1,Rampura_132kV,Gulshan_132kV,3.5,0.2576,0.91728,2.8035e-05,171.473
Rampura_132kVtoGulshan_132kV_Line2,Rampura_132kV,Gulshan_132kV,3.5,0.2576,0.91728,2.8035e-05,171.473
Sikalbaha_132kVtoBakulia_132kV_Line1,Sikalbaha_132kV,Bakulia_132kV,4.0,0.405168,0.853,2.192e-05,162.785
Sikalbaha_132kVtoBakulia_132kV_Line2,Sikalbaha_132kV,Bakulia_132kV,4.0,0.405168,0.853,2.192e-05,162.785
Juldah_132kVtoShahmirpur_132kV_Line1,Juldah_132kV,Shahmirpur_132kV,6.0,0.607752,1.2795,3.288e-05,162.785
Juldah_132kVtoShahmirpur_132kV_Line2,Juldah_132kV,Shahmirpur_132kV,6.0,0.607752,1.2795,3.288e-05,162.785
Khulshi_132kVtoBakulia_132kV_Line1,Khulshi_132kV,Bakulia_132kV,15.0,1.51938,3.19875,8.22e-05,162.785
Khulshi_132kVtoMSML_132kV_Line1,Khulshi_132kV,MSML_132kV,7.5,0.75969,1.599375,4.11e-05,162.785
MSML_132kVtoBakulia_132kV_Line1,MSML_132kV,Bakulia_132kV,7.5,0.75969,1.599375,4.11e-05,162.785
Haripur_132kVtoManiknagar_132kV_Line1,Haripur_132kV,Maniknagar_132kV,13.0,1.316796,2.77225,7.124e-05,162.785
Joydebpur_132kVtoKodda_132kV_Line1,Joydebpur_132kV,Kodda_132kV,8.0,0.810336,1.706,4.384e-05,162.785
Joydebpur_132kVtoKodda_132kV_Line2,Joydebpur_132kV,Kodda_132kV,8.0,0.810336,1.706,4.384e-05,162.785
Kodda_132kVtoKabirpur_132kV_Line1,Kodda_132kV,Kabirpur_132kV,10.0,1.01292,2.1325,5.48e-05,162.785
Kodda_132kVtoKabirpur_132kV_Line2,Kodda_132kV,Kabirpur_132kV,10.0,1.01292,2.1325,5.48e-05,162.785
Sikalbaha_132kVtoShahmirpur_132kV_Line1,Sikalbaha_132kV,Shahmirpur_132kV,9.0,0.911628,1.91925,4.932e-05,162.785
Sikalbaha_132kVtoShahmirpur_132kV_Line2,Sikalbaha_132kV,Shahmirpur_132kV,9.0,0.911628,1.91925,4.932e-05,162.785
Khulshi_132kVtoHalishahar_132kV_Line1,Khulshi_132kV,Halishahar_132kV,13.0,1.316796,2.77225,7.124e-05,162.785
Khulshi_132kVtoHalishahar_132kV_Line2,Khulshi_132kV,Halishahar_132kV,13.0,1.316796,2.77225,7.124e-05,162.785
Khulshi_132kVtoRampur_132kV_Line1,Khulshi_132kV,Rampur_132kV,5.0,0.50646,1.06625,2.74e-05,162.785
Khulshi_132kVtoRampur_132kV_Line2,Khulshi_132kV,Rampur_132kV,5.0,0.50646,1.06625,2.74e-05,162.785
Rampur_132kVtoHalishahar_132kV_Line1,Rampur_132kV,Halishahar_132kV,9.0,0.911628,1.91925,4.932e-05,162.785
Rampur_132kVtoHalishahar_132kV_Line2,Rampur_132kV,Halishahar_132kV,9.0,0.911628,1.91925,4.932e-05,162.785
BoguraSouth_132kVtoBogura_132kV_Line1,BoguraSouth_132kV,Bogura_132kV,1.5,0.051308,0.214725,1.725e-05,412.907
BoguraSouth_132kVtoBogura_132kV_Line2,BoguraSouth_132kV,Bogura_132kV,1.5,0.051308,0.214725,1.725e-05,412.907
Ashuganj_132kVtoShahjibazar_132kV_Line1,Ashuganj_132kV,Shahjibazar_132kV,53.0,5.368476,11.30225,0.00029044,162.785
KhulnaSouth_132kVtoGallamari_132kV_Line1,KhulnaSouth_132kV,Gallamari_132kV,4.0,0.405168,0.853,2.192e-05,162.785
KhulnaSouth_132kVtoGallamari_132kV_Line2,KhulnaSouth_132kV,Gallamari_132kV,4.0,0.405168,0.853,2.192e-05,162.785
Naogaon_132kVtoNiamatpur_132kV_Line1,Naogaon_132kV,Niamatpur_132kV,46.0,4.659432,9.8095,0.00025208,162.785
Aminbazar_132kVtoSavar_132kV_Line1,Aminbazar_132kV,Savar_132kV,16.0,1.620672,3.412,8.768e-05,162.785
Aminbazar_132kVtoSavar_132kV_Line2,Aminbazar_132kV,Savar_132kV,16.0,1.620672,3.412,8.768e-05,162.785
Jhenaidah_132kVtoMagura_132kV_Line1,Jhenaidah_132kV,Magura_132kV,26.5,2.684238,5.651125,0.00014522,162.785
Jhenaidah_132kVtoMagura_132kV_Line2,Jhenaidah_132kV,Magura_132kV,26.5,2.684238,5.651125,0.00014522,162.785
Jhenaidah_132kVtoJhenaidahSouth_132kV_Line1,Jhenaidah_132kV,JhenaidahSouth_132kV,5.0,0.50646,1.06625,2.74e-05,162.785
JhenaidahSouth_132kVtoChuadanga_132kV_Line1,JhenaidahSouth_132kV,Chuadanga_132kV,39.0,3.950388,8.31675,0.00021372,162.785
Naogaon_132kVtoJoypurhat_132kV_Line1,Naogaon_132kV,Joypurhat_132kV,46.0,4.659432,9.8095,0.00025208,162.785
Naogaon_132kVtoJoypurhat_132kV_Line2,Naogaon_132kV,Joypurhat_132kV,46.0,4.659432,9.8095,0.00025208,162.785
Thakurgaon_132kVtoPanchagarh_132kV_Line1,Thakurgaon_132kV,Panchagarh_132kV,45.0,4.55814,9.59625,0.0002466,162.785
Thakurgaon_132kVtoPanchagarh_132kV_Line2,Thakurgaon_132kV,Panchagarh_132kV,45.0,4.55814,9.59625,0.0002466,162.785
Sonargaon_132kVtoMeghnaghatRentalPP_132kV_Line1,Sonargaon_132kV,MeghnaghatRentalPP_132kV,5.0,0.50646,1.06625,2.74e-05,162.785
Sonargaon_132kVtoMeghnaghatRentalPP_132kV_Line2,Sonargaon_132kV,MeghnaghatRentalPP_132kV,5.0,0.50646,1.06625,2.74e-05,162.785
Siddhirganj_132kVtoSiddhirganjDutchBanglaPP_132kV_Line1,Siddhirganj_132kV,SiddhirganjDutchBanglaPP_132kV,2.0,0.202584,0.4265,1.096e-05,162.785
Noapara_132kVtoNoaparaPP_132kV_Line1,Noapara_132kV,NoaparaPP_132kV,2.0,0.202584,0.4265,1.096e-05,162.785
Daudkandi_132kVtoDaudkandiPP_132kV_Line1,Daudkandi_132kV,DaudkandiPP_132kV,1.0,0.101292,0.21325,5.48e-06,162.785
Gopalganj_132kVtoGopalganjPP_132kV_Line1,Gopalganj_132kV,GopalganjPP_132kV,1.0,0.101292,0.21325,5.48e-06,162.785
Siddhirganj_132kVtoSiddhirganjDeshEnergyPP_132kV_Line1,Siddhirganj_132kV,SiddhirganjDeshEnergyPP_132kV,3.0,0.303876,0.63975,1.644e-05,162.785
Faridpur_132kVtoFaridpurPP_132kV_Line1,Faridpur_132kV,FaridpurPP_132kV,1.0,0.101292,0.21325,5.48e-06,162.785
Baghabari_132kVtoSathia_132kV_Line1,Baghabari_132kV,Sathia_132kV,11.0,1.114212,2.34575,6.028e-05,162.785
Sathia_132kVtoBeraPP_132kV_Line1,Sathia_132kV,BeraPP_132kV,5.0,0.50646,1.06625,2.74e-05,162.785
BeraPP_132kVtoIshwardi_132kV_Line1,BeraPP_132kV,Ishwardi_132kV,67.0,6.786564,14.28775,0.00036716,162.785
RajshahiNorth_132kVtoChapaiNawabganj_132kV_Line1,RajshahiNorth_132kV,ChapaiNawabganj_132kV,45.0,4.55814,9.59625,0.0002466,162.785
RajshahiNorth_132kVtoAmnura_132kV_Line1,RajshahiNorth_132kV,Amnura_132kV,30.0,3.03876,6.3975,0.0001644,162.785
Amnura_132kVtoChapaiNawabganj_132kV_Line1,Amnura_132kV,ChapaiNawabganj_132kV,13.0,1.316796,2.77225,7.124e-05,162.785
Madanganj_132kVtoMunshiganj_132kV_Line1,Madanganj_132kV,Munshiganj_132kV,4.0,0.405168,0.853,2.192e-05,162.785
Madanganj_132kVtoMunshiganj_132kV_Line2,Madanganj_132kV,Munshiganj_132kV,4.0,0.405168,0.853,2.192e-05,162.785
Agargaon_132kVtoCantonment_132kV_Line1,Agargaon_132kV,Cantonment_132kV,7.0,0.5152,1.83456,5.607e-05,171.473
Agargaon_132kVtoCantonment_132kV_Line2,Agargaon_132kV,Cantonment_132kV,7.0,0.5152,1.83456,5.607e-05,171.473
Fenchuganj_132kVtoKulaura_132kV_Line1,Fenchuganj_132kV,Kulaura_132kV,25.0,2.5323,5.33125,0.000137,162.785
Fenchuganj_132kVtoKulaura_132kV_Line2,Fenchuganj_132kV,Kulaura_132kV,25.0,2.5323,5.33125,0.000137,162.785
Jamalpur_132kVtoUnitedPP_132kV_Line1,Jamalpur_132kV,UnitedPP_132kV,5.0,0.50646,1.06625,2.74e-05,162.785
Jamalpur_132kVtoUnitedPP_132kV_Line2,Jamalpur_132kV,UnitedPP_132kV,5.0,0.50646,1.06625,2.74e-05,162.785
UnitedPP_132kVtoSherpur_132kV_Line1,UnitedPP_132kV,Sherpur_132kV,15.0,1.51938,3.19875,8.22e-05,162.785
UnitedPP_132kVtoSherpur_132kV_Line2,UnitedPP_132kV,Sherpur_132kV,15.0,1.51938,3.19875,8.22e-05,162.785
Agargaon_132kVtoSatmasjid_132kV_Line1,Agargaon_132kV,Satmasjid_132kV,8.5,0.6256,2.22768,6.8085e-05,171.473
Agargaon_132kVtoSatmasjid_132kV_Line2,Agargaon_132kV,Satmasjid_132kV,8.5,0.6256,2.22768,6.8085e-05,171.473
Rampura_132kVtoMadartek_132kV_Line1,Rampura_132kV,Madartek_132kV,4.5,0.3312,1.17936,3.6045e-05,171.473
Rampura_132kVtoMadartek_132kV_Line2,Rampura_132kV,Madartek_132kV,4.5,0.3312,1.17936,3.6045e-05,171.473
CumillaNorth_132kVtoCumillaSouth_132kV_Line2,CumillaNorth_132kV,CumillaSouth_132kV,19.0,1.924548,4.05175,0.00010412,162.785
CumillaNorth_132kVtoCumillaSouth_132kV_Line3,CumillaNorth_132kV,CumillaSouth_132kV,19.0,1.924548,4.05175,0.00010412,162.785
Goalpara_132kVtoBagerhat_132kV_Line1,Goalpara_132kV,Bagerhat_132kV,45.0,4.55814,9.59625,0.0002466,162.785
Goalpara_132kVtoLabancharaPP_132kV_Line1,Goalpara_132kV,LabancharaPP_132kV,22.5,2.27907,4.798125,0.0001233,162.785
LabancharaPP_132kVtotoBagerhat_132kV_Line1,LabancharaPP_132kV,Bagerhat_132kV,22.5,2.27907,4.798125,0.0001233,162.785
Kabirpur_132kVtoKaliakoir_132kV_Line1,Kabirpur_132kV,Kaliakoir_132kV,12.0,1.215504,2.559,6.576e-05,162.785
Kabirpur_132kVtoKaliakoir_132kV_Line2,Kabirpur_132kV,Kaliakoir_132kV,12.0,1.215504,2.559,6.576e-05,162.785
Mirzapur_132kVtoTangail_132kV_Line1,Mirzapur_132kV,Tangail_132kV,93.5,9.470802,19.938875,0.00051238,162.785
Mirzapur_132kVtoTangail_132kV_Line2,Mirzapur_132kV,Tangail_132kV,93.5,9.470802,19.938875,0.00051238,162.785
Tangail_132kVtoGhatail_132kV_Line1,Tangail_132kV,Ghatail_132kV,33.0,3.342636,7.03725,0.00018084,162.785
Tangail_132kVtoGhatail_132kV_Line2,Tangail_132kV,Ghatail_132kV,33.0,3.342636,7.03725,0.00018084,162.785
Ghatail_132kVtoMukhtagacha_132kV_Line1,Ghatail_132kV,Mukhtagacha_132kV,42.0,4.254264,8.9565,0.00023016,162.785
Ghatail_132kVtoMukhtagacha_132kV_Line2,Ghatail_132kV,Mukhtagacha_132kV,42.0,4.254264,8.9565,0.00023016,162.785
Mukhtagacha_132kVtoRPCLPP_132kV_Line1,Mukhtagacha_132kV,RPCLPP_132kV,12.0,1.215504,2.559,6.576e-05,162.785
Mukhtagacha_132kVtoRPCLPP_132kV_Line2,Mukhtagacha_132kV,RPCLPP_132kV,12.0,1.215504,2.559,6.576e-05,162.785
RPCLPP_132kVtoMymensingh_132kV_Line1,RPCLPP_132kV,Mymensingh_132kV,4.0,0.405168,0.853,2.192e-05,162.785
RPCLPP_132kVtoMymensingh_132kV_Line2,RPCLPP_132kV,Mymensingh_132kV,4.0,0.405168,0.853,2.192e-05,162.785
Kaliakoir_132kVtoDhamrai_132kV_Line1,Kaliakoir_132kV,Dhamrai_132kV,22.5,2.27907,4.798125,0.0001233,162.785
Kaliakoir_132kVoDhamrai_132kV_Line2,Kaliakoir_132kV,Dhamrai_132kV,22.5,2.27907,4.798125,0.0001233,162.785
Rangamati_132kVtoKhagrachari_132kV_Line1,Rangamati_132kV,Khagrachari_132kV,52.5,5.31783,11.195625,0.0002877,162.785
Rangamati_132kVtoKhagrachari_132kV_Line2,Rangamati_132kV,Khagrachari_132kV,52.5,5.31783,11.195625,0.0002877,162.785
Chandraghona_132kVtoRangamati_132kV_Line1,Chandraghona_132kV,Rangamati_132kV,27.5,2.78553,5.864375,0.0001507,162.785
Chandraghona_132kVtoRangamati_132kV_Line2,Chandraghona_132kV,Rangamati_132kV,27.5,2.78553,5.864375,0.0001507,162.785
Chhatak_132kVtoSunamganj_132kV_Line1,Chhatak_132kV,Sunamganj_132kV,32.0,3.241344,6.824,0.00017536,162.785
Chhatak_132kVtoSunamganj_132kV_Line2,Chhatak_132kV,Sunamganj_132kV,32.0,3.241344,6.824,0.00017536,162.785
Beanibazar_132kVtoSylhetSouth_132kV_Line1,Beanibazar_132kV,SylhetSouth_132kV,30.0,3.03876,6.3975,0.0001644,162.785
Beanibazar_132kVtoSylhetSouth_132kV_Line2,Beanibazar_132kV,SylhetSouth_132kV,30.0,3.03876,6.3975,0.0001644,162.785
Mirpur_132kVtoUttara3P_132kV_Line1,Mirpur_132kV,Uttara3P_132kV,5.0,0.50646,1.06625,2.74e-05,162.785
Uttara 3P_132kVtoTongi_132kV_Line1,Uttara 3P_132kV,Tongi_132kV,2.0,0.202584,0.4265,1.096e-05,162.785
MatarbariTConnection_132kVtoMatarbari_132kV_Line1,MatarbariTConnection_132kV,Matarbari_132kV,18.0,1.823256,3.8385,9.864e-05,162.785
Feni_132kVtoBaroirhat_132kV_Line1,Feni_132kV,Baroirhat_132kV,28.5,2.886822,6.077625,0.00015618,162.785
Feni_132kVtoPHP_132kV_Line1,Feni_132kV,PHP_132kV,17.0,1.721964,3.62525,9.316e-05,162.785
PHP_132kVtoBaroirhat_132kV_Line1,PHP_132kV,Baroirhat_132kV,11.5,1.164858,2.452375,6.302e-05,162.785
Brahmanbaria_132kVtoNarsingdi_132kV_Line1,Brahmanbaria_132kV,Narsingdi_132kV,55.0,5.57106,11.72875,0.0003014,162.785
Brahmanbaria_132kVtoNarsingdi_132kV_Line2,Brahmanbaria_132kV,Narsingdi_132kV,55.0,5.57106,11.72875,0.0003014,162.785
Saidpur_132kVtoJaldhaka_132kV_Line1,Saidpur_132kV,Jaldhaka_132kV,30.0,3.03876,6.3975,0.0001644,162.785
Saidpur_132kVtoJaldhaka_132kV_Line2,Saidpur_132kV,Jaldhaka_132kV,30.0,3.03876,6.3975,0.0001644,162.785
Rooppur_132kVtoIshwardi_132kV_Line1,Rooppur_132kV,Ishwardi_132kV,7.0,0.709044,1.49275,3.836e-05,162.785
Rooppur_132kVtoIshwardi_132kV_Line2,Rooppur_132kV,Ishwardi_132kV,7.0,0.709044,1.49275,3.836e-05,162.785
Mymensingh_132kVtoBhaluka_132kV_Line1,Mymensingh_132kV,Bhaluka_132kV,43.0,4.355556,9.16975,0.00023564,162.785
Mymensingh_132kVtoBhaluka_132kV_Line2,Mymensingh_132kV,Bhaluka_132kV,43.0,4.355556,9.16975,0.00023564,162.785
MadhumatiPP_132kVtoGopalganj_132kV_Line1,MadhumatiPP_132kV,Gopalganj_132kV,15.0,1.51938,3.19875,8.22e-05,162.785
Jashore_132kVtoBenapole_132kV_Line1,Jashore_132kV,Benapole_132kV,30.5,3.089406,6.504125,0.00016714,162.785
Jashore_132kVtoBenapole_132kV_Line2,Jashore_132kV,Benapole_132kV,30.5,3.089406,6.504125,0.00016714,162.785
Madaripur_132kVtoShariatpur_132kV_Line1,Madaripur_132kV,Shariatpur_132kV,22.0,2.228424,4.6915,0.00012056,162.785
Madaripur_132kVtoShariatpur_132kV_Line2,Madaripur_132kV,Shariatpur_132kV,22.0,2.228424,4.6915,0.00012056,162.785
Rangpur_132kVtoKurigram_132kV_Line1,Rangpur_132kV,Kurigram_132kV,41.0,4.152972,8.74325,0.00022468,162.785
Magura_132kVtoNarail_132kV_Line1,Magura_132kV,Narail_132kV,39.5,4.001034,8.423375,0.00021646,162.785
Magura_132kVtoNarail_132kV_Line2,Magura_132kV,Narail_132kV,39.5,4.001034,8.423375,0.00021646,162.785
BoguraSouth_132kVtoSherpur(B)_132kV_Line1,BoguraSouth_132kV,Sherpur(B)_132kV,24.0,2.431008,5.118,0.00013152,162.785
BoguraSouth_132kVtoSherpur(B)_132kV_Line2,BoguraSouth_132kV,Sherpur(B)_132kV,24.0,2.431008,5.118,0.00013152,162.785
Sherpur(B)_132kVtoSirajganj_132kV_Line1,Sherpur(B)_132kV,Sirajganj_132kV,33.0,3.342636,7.03725,0.00018084,162.785
Sherpur(B)_132kVtoSirajganj_132kV_Line2,Sherpur(B)_132kV,Sirajganj_132kV,33.0,3.342636,7.03725,0.00018084,162.785
Rampura_132kVtoAftabnagar_132kV_Line1,Rampura_132kV,Aftabnagar_132kV,3.5,0.2576,0.91728,2.8035e-05,171.473
Rampura_132kVtoAftabnagar_132kV_Line2,Rampura_132kV,Aftabnagar_132kV,3.5,0.2576,0.91728,2.8035e-05,171.473
CumillaSouth_132kVtoChauddagram_132kV_Line1,CumillaSouth_132kV,Chauddagram_132kV,29.0,2.937468,6.18425,0.00015892,162.785
CumillaSouth_132kVtoChauddagram_132kV_Line2,CumillaSouth_132kV,Chauddagram_132kV,29.0,2.937468,6.18425,0.00015892,162.785
Chauddagram_132kVtoFeniNorth_132kV_Line1,Chauddagram_132kV,FeniNorth_132kV,25.0,2.5323,5.33125,0.000137,162.785
Chauddagram_132kVtoFeniNorth_132kV_Line2,Chauddagram_132kV,FeniNorth_132kV,25.0,2.5323,5.33125,0.000137,162.785
FeniNorth_132kVtoFeni_132kV_Line1,FeniNorth_132kV,Feni_132kV,4.0,0.405168,0.853,2.192e-05,162.785
FeniNorth_132kVtoFeni_132kV_Line2,FeniNorth_132kV,Feni_132kV,4.0,0.405168,0.853,2.192e-05,162.785
Kodda_132kVtoRajendrapur_132kV_Line1,Kodda_132kV,Rajendrapur_132kV,24.5,2.481654,5.224625,0.00013426,162.785
Kodda_132kVtoRajendrapur_132kV_Line2,Kodda_132kV,Rajendrapur_132kV,24.5,2.481654,5.224625,0.00013426,162.785
Rampur_132kVtoAgrabad_132kV_Line1,Rampur_132kV,Agrabad_132kV,4.5,0.3312,1.17936,3.6045e-05,171.473
Rampur_132kVtoAgrabad_132kV_Line2,Rampur_132kV,Agrabad_132kV,4.5,0.3312,1.17936,3.6045e-05,171.473
Keraniganj_132kVtoSrinagar_132kV_Line1,Keraniganj_132kV,Srinagar_132kV,16.0,1.620672,3.412,8.768e-05,162.785
Keraniganj_132kVtoSrinagar_132kV_Line2,Keraniganj_132kV,Srinagar_132kV,16.0,1.620672,3.412,8.768e-05,162.785
Keraniganj_132kVtoNawabganj_132kV_Line1,Keraniganj_132kV,Nawabganj_132kV,27.0,2.734884,5.75775,0.00014796,162.785
Keraniganj_132kVtoNawabganj_132kV_Line2,Keraniganj_132kV,Nawabganj_132kV,27.0,2.734884,5.75775,0.00014796,162.785
Fatullah_132kVtoShyampur_132kV_Line2,Fatullah_132kV,Shyampur_132kV,2.0,0.202584,0.4265,1.096e-05,162.785
DhakaUniversity_132kVtoDhanmondi_132kV_Line1,DhakaUniversity_132kV,Dhanmondi_132kV,2.0,0.1472,0.52416,1.602e-05,171.473
DhakaUniversity_132kVtoDhanmondi_132kV_Line2,DhakaUniversity_132kV,Dhanmondi_132kV,2.0,0.202584,0.4265,1.096e-05,162.785
Bagerhat_132kVtoMongla_132kV_Line2,Bagerhat_132kV,Mongla_132kV,28.5,2.886822,6.077625,0.00015618,162.785
Baghabari_132kVtoBhangura_132kV_Line1,Baghabari_132kV,Bhangura_132kV,25.0,2.5323,5.33125,0.000137,162.785
Baghabari_132kVtoBhangura_132kV_Line2,Baghabari_132kV,Bhangura_132kV,25.0,2.5323,5.33125,0.000137,162.785
Bakerganj_132kVtoBarguna_132kV_Line1,Bakerganj_132kV,Barguna_132kV,50.0,5.0646,10.6625,0.000274,162.785
Gallamari_132kVtoGopalganj_132kV_Line1,Gallamari_132kV,Gopalganj_132kV,52.0,5.267184,11.089,0.00028496,162.785
Gallamari_132kVtoGopalganj_132kV_Line2,Gallamari_132kV,Gopalganj_132kV,52.0,5.267184,11.089,0.00028496,162.785
Gopalganj_132kVtoMadaripur_132kV_Line1,Gopalganj_132kV,Madaripur_132kV,45.0,4.55814,9.59625,0.0002466,162.785
Maniknagar_132kVtoKazla_132kV_Line1,Maniknagar_132kV,Kazla_132kV,2.5,0.184,0.6552,2.0025e-05,171.473
Maniknagar_132kVtoKazla_132kV_Line2,Maniknagar_132kV,Kazla_132kV,2.5,0.184,0.6552,2.0025e-05,171.473
Purbachal_132kVtoBashundhara_132kV_Line1,Purbachal_132kV,Bashundhara_132kV,4.5,0.3312,1.17936,3.6045e-05,171.473
Purbachal_132kVtoBashundhara_132kV_Line2,Purbachal_132kV,Bashundhara_132kV,4.5,0.3312,1.17936,3.6045e-05,171.473
Banani_132kVtoBashundhara_132kV_Line1,Banani_132kV,Bashundhara_132kV,13.5,0.9936,3.53808,0.000108135,171.473
Banani_132kVtoBashundhara_132kV_Line2,Banani_132kV,Bashundhara_132kV,13.5,0.9936,3.53808,0.000108135,171.473
Rajbari_132kVtoBheramara_132kV_Line3,Rajbari_132kV,Bheramara_132kV,1.25,0.126615,0.266562,6.85e-06,162.785
Rajbari_132kVtoBheramara_132kV_Line4,Rajbari_132kV,Bheramara_132kV,1.25,0.126615,0.266562,6.85e-06,162.785
Tongi_132kVtoTongi-3(Mill Gate)_132kV_Line1,Tongi_132kV,Tongi-3(Mill Gate)_132kV,2.5,0.184,0.6552,2.0025e-05,171.473
Tongi_132kVtoTongi-3(Mill Gate)_132kV_Line2,Tongi_132kV,Tongi-3(Mill Gate)_132kV,2.5,0.184,0.6552,2.0025e-05,171.473
Jhenaidah_132kVtoJhenaidahSouth_132kV_Line2,Jhenaidah_132kV,JhenaidahSouth_132kV,5.0,0.50646,1.06625,2.74e-05,162.785
Jhenaidah_132kVtoJhenaidahSouth_132kV_Line3,Jhenaidah_132kV,JhenaidahSouth_132kV,5.0,0.50646,1.06625,2.74e-05,162.785
JhenaidahSouth_132kVtoJashore_132kV_Line1,JhenaidahSouth_132kV,Jashore_132kV,43.0,4.355556,9.16975,0.00023564,162.785
JhenaidahSouth_132kVtoJashore_132kV_Line2,JhenaidahSouth_132kV,Jashore_132kV,43.0,4.355556,9.16975,0.00023564,162.785
Maniknagar_132kVtoMotijheel_132kV_Line1,Maniknagar_132kV,Motijheel_132kV,2.0,0.1472,0.52416,1.602e-05,171.473
Maniknagar_132kVtoMotijheel_132kV_Line2,Maniknagar_132kV,Motijheel_132kV,2.0,0.1472,0.52416,1.602e-05,171.473
Motijheel_132kVtoBangabhaban_132kV_Line1,Motijheel_132kV,Bangabhaban_132kV,0.5,0.0368,0.13104,4.005e-06,171.473
Motijheel_132kVtoBangabhaban_132kV_Line2,Motijheel_132kV,Bangabhaban_132kV,0.5,0.0368,0.13104,4.005e-06,171.473
Madanganj_132kVtoCharSaidpur_132kV_Line1,Madanganj_132kV,CharSaidpur_132kV,3.0,0.2208,0.78624,2.403e-05,171.473
Madanganj_132kVtoCharSaidpur_132kV_Line2,Madanganj_132kV,CharSaidpur_132kV,3.0,0.2208,0.78624,2.403e-05,171.473
Kamrangirchar_132kVtoZigatola_132kV_Line1,Kamrangirchar_132kV,Zigatola_132kV,7.0,0.5152,1.83456,5.607e-05,171.473
Kamrangirchar_132kVtoZigatola_132kV_Line2,Kamrangirchar_132kV,Zigatola_132kV,7.0,0.5152,1.83456,5.607e-05,171.473
Energon_132kVtoMongla_132kV_Line1,Energon_132kV,Mongla_132kV,9.0,0.911628,1.91925,4.932e-05,162.785
Hasnabad_132kVtoPostagola_132kV_Line1,Hasnabad_132kV,Postagola_132kV,2.0,0.1472,0.52416,1.602e-05,171.473
Hasnabad_132kVtoPostagola_132kV_Line2,Hasnabad_132kV,Postagola_132kV,2.0,0.1472,0.52416,1.602e-05,171.473
Banani_132kVtoPurbachal_132kV_Line1,Banani_132kV,Purbachal_132kV,5.5,0.4048,1.44144,4.4055e-05,171.473
Banani_132kVtoPurbachal_132kV_Line2,Banani_132kV,Purbachal_132kV,5.5,0.4048,1.44144,4.4055e-05,171.473
ChapaiNawabganj_132kVtoRahanpur_132kV_Line1,ChapaiNawabganj_132kV,Rahanpur_132kV,25.9,2.623463,5.523175,0.000141932,162.785
ChapaiNawabganj_132kVtoRahanpur_132kV_Line2,ChapaiNawabganj_132kV,Rahanpur_132kV,25.9,2.623463,5.523175,0.000141932,162.785
Madunaghat_132kVtoKalurghat_132kV_Line1,Madunaghat_132kV,Kalurghat_132kV,7.0,0.5152,1.83456,5.607e-05,171.473
Madunaghat_132kVtoKalurghat_132kV_Line2,Madunaghat_132kV,Kalurghat_132kV,7.0,0.5152,1.83456,5.607e-05,171.473
Rampura_132kVtoDhakaUniversity_132kV_Line1,Rampura_132kV,DhakaUniversity_132kV,7.5,0.552,1.9656,6.0075e-05,171.473
Rampura_132kVtoDhakaUniversity_132kV_Line2,Rampura_132kV,DhakaUniversity_132kV,7.5,0.552,1.9656,6.0075e-05,171.473
Sripur_132kVtoBhaluka_132kV_Line1,Sripur_132kV,Bhaluka_132kV,22.5,2.27907,4.798125,0.0001233,162.785
Sripur_132kVtoBhaluka_132kV_Line2,Sripur_132kV,Bhaluka_132kV,22.5,2.27907,4.798125,0.0001233,162.785
