line_id,vertex_idx,lon,lat
51,11,90.1094927148965,23.620710756276523
51,12,90.10929162721158,23.621266711514124
51,13,90.10815213033028,23.622502167597677
51,14,90.10788401341705,23.625529035002383
51,15,90.10774995496043,23.625714353414917
52,0,90.15728455468208,23.61088888041227
52,1,90.15701643776883,23.610827107608092
52,2,90.15694940854053,23.61033292517467
52,3,90.1567483208556,23.610147606762137
52,4,90.15627911625742,23.610024061153783
52,5,90.15601099934418,23.608541513853517
52,6,90.1550055609195,23.608109104224273
53,0,90.15587694088755,23.610827107608092
53,1,90.15587694088755,23.610271152370494
53,2,90.15393309326655,23.610271152370494
53,3,90.15393309326655,23.607429603378318
53,4,90.15507259014782,23.60736783057414
53,5,90.15534070706107,23.607553148986675
53,6,90.15540773628938,23.60817087702845
53,7,90.15507259014782,23.608109104224273
54,0,90.12745654808379,23.600819913331303
54,1,90.12665219734406,23.60143764137308
54,2,90.12598190506095,23.60316727989006
54,3,90.12557972969108,23.603476143910946
54,4,90.12464132049473,23.60495869121121
54,5,90.12309964824358,23.60600882888223
